date,Albania,Algeria,American Samoa,Angola,Anguilla,Antigua and Barbuda,Argentina,Aruba,Australia,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bermuda,"Bonaire, Sint Eustatius and Saba",Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Democratic People's Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Falkland Islands (Malvinas),Fiji,France,French Guiana,French Polynesia,French Southern and Antarctic Territories,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Latvia,Lebanon,Liberia,Libya,Lithuania,Madagascar,Malaysia,Maldives,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Netherlands,New Caledonia,New Zealand,Nicaragua,Nigeria,Niue,Norfolk Island,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Peru,Philippines,Pitcairn,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Réunion,Romania,Russian Federation,Saint Barthélemy,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Martin (French Part),Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Sweden,Syrian Arab Republic,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States minor outlying islands,United States of America,United States Virgin Islands,Uruguay,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Faroe Islands,Finland,Greenland,Iceland,Svalbard and Jan Mayen Islands
2019-07-01,0,0.0130736,13.1406651,1.7728094,0,0,7.936851,0.4840941,2.7417974,0.0204082,0.3139767,0,13.7627697,6.8302016,0,1.4007308,0.3194888,0.0039014,0,3.0856252,0,0.1488095,0,4.692522,0.8039303,8.4249086,2.3565066,0.1023541,6.314878,3.8531272,9.4912004,0.0447227,1.019634,0.0127584,9.6692114,0.1546483,0.2287907,11.361599,0.0299491,0.3217281,0.0826446,0.270514,0.4421518,0.3436426,0,13.043478,0.0718907,0.0808267,3.0983472,0.2293227,0.0440529,0.9699475,4.9612947,0.7096774,3.0517037,0.6416655,0.1362241,2.4833632,0.0685169,4.045907,7.5377846,6.7372475,0,0.0234028,0.836953,0,0.5277998,0,0.1130454,0.0200501,0,0,17.5704479,2.7777777,1.4849921,0.1788198,1.448151,0.2670887,4.7371664,2.1859648,0.1974865,0,1.724565,0,0.1520889,0.0480077,2.0293944,0,0,8.6638374,0.0189789,0.0024748,0,2.4091294,3.814714,9.0448093,0.2172732,0.929368,0.6106232,0.3184578,0.2307854,0,0.1185791,0,34.6581879,0.0107278,0.0312207,2.6327834,0.0436503,0,0,0,0.0713961,0.0531783,5.1752462,7.5554781,0,0.0823215,0.0917696,9.8946323,1.1284894,7.0765147,0.4563895,0.5045672,0.0132943,9.031786,13.0763178,4.9370222,0.8602225,1.6292019,0.2230072,7.4038758,0.191918,0.0138664,0.1271725,0.065353,0.3299894,0.1916933,1.3130898,0,0,11.0284834,0,3.4620333,0.2173913,1.920439,0,0,0.0575043,0.1435407,2.0280347,2.0106611,11.6846876,0.3308323,28.3471069,0,0,0,0.266856,2.5823076,3.5650008,0.3359463,0.318101,1.9039167,0,2.1456437,3.0434086,7.0610685,0.1788909,0.2396166,0.2175687,0.1934236,0.0197498,0.3584121,5.5540204,0.1575906,1.1701455,0.4767246,0.4390779,0.0224763,1.0543022,0.7539682,1.2491705,0.0176025,0.2277541,4.3178477,0.483871,5.7567449,0.0099039,0.6233184,2.3755975,0.0158692,5.9410081,5.2643142,3.0470188,11.1703587,13.1387091,5.6116037,27.6448612
2019-08-01,0,0.0653595,0,7.7525663,0,1.4542811,8.2138386,0,1.9222623,0.0408664,0.4935772,0.8152174,10.1943846,7.0882087,0,1.2758201,0.7859734,0,0,0.6471615,0,0.1985112,0,6.4421029,7.3819351,16.7979012,2.9908323,0.1023541,9.9722605,2.7719722,26.2656002,15.2459745,1.2247905,0.0127584,31.0924377,0.0125391,0.2228883,5.7142859,0,0.5512806,0,0.270514,5.3815618,16.666666,0.0120395,7.6190476,1.942446,0.028865,5.7241268,0.1910439,0.2201673,2.3351545,4.2076502,0.2904163,2.1234875,1.0521812,3.3478591,12.9482393,0.1108099,3.8000131,10.3319893,0.3762935,0,0,5.4171386,0,0.5748373,24.1181297,2.011754,0.0200844,0.0189502,0,8.7396936,6.1834917,4.6581397,0.1390268,0.896452,0.0593061,8.8779221,8.4269867,1.1742892,0,6.8721404,0,0.0279356,0.0959846,1.9110175,0,0,17.7905941,0,0.0037121,0,0.1690617,2.1798365,17.7565804,0.0987557,1.3011153,0.1405481,0.6049246,0.3436508,0,0.1343226,6.4572425,26.8920708,0.0128735,0,2.8827281,0.0472187,0,0,0,2.8369255,0.0815603,6.1442237,17.5623703,0,0.0206271,0.0526844,3.4688113,0.6690279,5.2318668,0,0,0.0079772,7.0951672,4.7480917,1.3361207,0.1279214,0.7806862,0.5881144,6.1504669,0.7376128,0.0346661,0,0.1307021,0.1319784,0,4.4196634,0,0,10.0377684,0,1.6457242,0,0.5486968,0,0,12.0045948,0.0478545,1.7824991,1.6177295,0.4436103,1.2451546,30.6475086,0,0,0,0.2103354,1.964038,1.3282796,4.5519562,0.947462,7.4950209,0,6.2071218,8.7750196,3.3059669,5.3667264,1.6836016,1.0331702,0,0.0197498,1.837128,24.2055817,0.157563,1.0435113,0.4211117,0.4606273,0.0168577,0.3627295,0.4746836,0.8785478,0.0088028,0.0074503,6.0444245,0.4291846,4.0248127,0.0033023,2.049217,3.4871621,0.0396762,8.6536446,1.872435,3.6573014,3.6403449,12.8763866,12.504241,12.2582722
2019-09-01,0,0,0,0.8970029,0,0.2363207,5.3956985,0,2.8607299,0,6.9087687,0,15.1533613,0,0,1.4457831,0.0635324,0,0.4208754,1.2143394,0,0.5467197,0,2.9069469,5.2467766,20.8768272,5.0576754,0.1023192,9.2936058,0.6657648,4.1279998,6.5202808,0.4885625,0.0127584,8.7020645,0.0146289,0.4476927,4.2979212,0.0299043,0.7457122,0,1.1902615,1.2191539,5.6689343,0.2172339,3.2544379,0,0.0057733,1.7079998,0.1222774,0,1.8824211,0.9189189,0.1936108,0.8768502,2.6280773,1.8725899,19.5161552,0.0879686,9.0685158,10.8166704,0.1879699,0,0.2120641,0.4215771,0,1.0048435,46.0278473,0,0.0200501,0,0,5.3934011,0.76945,1.1855834,0.0595829,0.3663821,0.0296472,5.7426734,9.782299,0.0529568,0,1.3419299,0.074129,0.0031037,0.0159962,0.0549101,0,0,18.7749081,0,0.0457824,0,0.4647233,5.0045495,4.634378,0.0641912,1.3133209,0.3413026,3.087167,0.0555877,0,0.1259248,0,2.9053085,0.0096553,0.0624415,1.0147508,0.0563237,0,0,0,0.220593,0.04967,1.1129805,4.9269614,0,0.1237369,0.0849704,1.4425083,0.009828,10.0897474,0.0063387,0,0.0053179,18.5905533,3.4780674,0.1435879,0.4111103,0.4829824,0.8772242,10.6831121,0.2962041,0.0092443,0.0424448,0.7792619,0.0527913,0,0.1074059,0,0,16.9086132,0.4901961,2.2451932,0,0.4109589,0,0,16.5422173,0.0797448,2.930773,1.3013196,1.2739935,0.4412602,1.5295577,0,0,0,0.3263673,0.7849635,0.3670106,1.2958671,0.5916654,1.3061421,0,1.3583441,7.7489595,5.0782967,20.5724506,1.0602516,1.4953779,0.1392758,0.0197498,6.1163645,5.5969119,0.1050788,1.0304065,0.0562905,0.4165753,0.0168568,0.408117,0.0792393,0.762233,0.0175917,0.9216492,4.7449126,0,19.4228001,0.1023643,6.5354505,2.5284059,0.0396762,1.3597379,2.4933963,0.9767035,9.8329229,13.0993633,13.4106884,46.8747025
2019-10-01,0,0.0130685,0,3.6047289,0.0669643,0,8.8100967,0,3.2438271,0,0.240301,0,31.7978897,0.0224997,0,2.2370012,9.2224236,0,0,0.3985886,0,0,0,0.1358382,0,26.2895184,19.3665752,0.0682128,4.1245298,2.1672111,4.3906808,5.9702158,1.3842396,0.0127584,27.9909706,0.0167187,0.0183332,2.6401401,0.0298954,0.4987674,0,0.0541028,0.3379868,22.1428566,3.7344899,0,5.1761322,0.0634811,0.3016895,0.8100879,0,4.0433574,0.0806018,0.4841713,12.2624245,4.3545089,2.8349326,17.0019474,0.0651323,9.0525618,5.0087771,0,0.2121641,1.386604,0.5457283,0,0.7733728,15.7937803,1.5360289,0,0.0189502,0,5.4128056,0.2557545,0.14171,0.0992654,0,1.0576258,2.2610846,11.2916803,0.0707777,0,1.929499,0,0.0124166,0.0799808,0.7361823,0,0,5.8319798,0.1137441,0.009899,0,1.9187863,0.3639672,3.8189414,0.0888801,1.3108615,0.0568809,0.3702285,0.2116033,0,0.1269755,0.174216,2.4130929,0.0107275,0.0624415,0.1918147,0.1872738,0,0,0,1.939795,0.3617278,3.3822837,5.7555213,0,0.8072863,0.124061,5.2837238,0.1278144,16.4095554,0.0380349,4.9978251,0.0079766,19.4980488,2.5701613,0.0176663,0.0379992,0.2013288,0.394101,15.9295607,0.0674331,0.1392531,0.2972399,0.1475642,0.0395831,0,1.6456279,0,0,12.6343527,0.9803922,2.3972447,0,0.1369863,1.8518518,0,6.8351521,0.0159515,0.3792251,0.2932551,2.4075959,0.0838143,0.4685408,0,0,0,0.088049,3.0470915,0.1289903,2.3531215,0.1179951,0.0400304,0,0,0.6243996,4.4556317,3.5778174,0.0144425,0,1.3831259,0.0131666,10.3628969,2.5358324,0.1224847,0.9796486,0.1124859,0.1753617,0.0252852,0.1360544,0.0394633,11.4794645,0.6949331,0.0021285,7.0070872,0,11.3724928,0.0033014,3.0903399,0.1150619,0.007934,10.6176796,7.8413467,17.4874249,6.9213815,28.4934044,34.8512192,15.9505386
2019-11-01,0,5.2528419,0,4.890934,0,0,9.3811016,0,4.6749978,0,0.0727135,0,0.3808379,0.0112486,0,0.4807692,15.9734783,0.007804,0,0.1440409,0,0.2480159,0.0908678,0.8459153,0,12.6712332,18.5749798,0.0511509,3.6890929,4.7849693,6.8992,0.0491928,0.4149126,0.0127584,18.6991863,0.0094052,0.0073308,1.2126516,0.1194743,0.1490313,0,0.0721371,0.0440658,15.8415842,24.7063942,0,0,0,0.1831116,0.7490637,0.0440335,3.5529761,0,0,15.4381084,1.7720155,2.3620381,9.865325,0.0503378,6.3235283,11.7026005,1.3927577,12.4469585,2.318094,1.2774751,0,0.1048332,0.4091653,0,0.0100241,0,0,6.6484327,8.2436256,0.2056962,0,1.5881305,0.0395374,8.194397,12.1571531,0.0088005,0,24.7862606,0,0.5555556,0,0.5122214,0,0,0.7243164,0.0189645,0.013611,0,1.25,0,0.2725492,0.0395023,0,5.3207507,0.3611182,0.0301058,0,0.0797616,0,11.6712456,0.0075093,0.0312402,0.6268296,0.030987,0,0,0,8.4841413,0.0461009,0.539892,2.4042494,0,1.6927418,0.0509866,17.2547054,0.137511,10.1081686,0.4690669,0.6394084,0.0159536,37.8015175,1.4137229,0.088347,0.0310881,0.1813824,0.1460413,10.0262594,3.2902367,0.0138757,2.834008,0.1833135,0.0131891,0,1.3954915,0.252175,0.7310705,26.9823837,0,1.8814249,0,0,0,8.9480047,0,0.0159515,4.9075742,0.0823799,6.2012877,0.0126512,0,0,0,0,0.0237085,0.0977517,1.6446583,10.9592161,3.1186395,0.0039949,0,0,0,2.7027028,1.2522361,0.0216528,0,5.1175656,0.0197498,3.6140225,0.2484129,0.9982487,0.8406017,0,0.109529,0.0084284,1.3550444,0,10.0275602,0.105578,0.0010643,8.6193256,0.4817987,0,0.0099052,0.6528933,1.0476513,0.023802,5.7371907,0.130994,0,1.6129032,27.0774269,0,0
2019-12-01,1.2747875,9.469697,0,0.3662068,0,0,0.569465,0,2.6869917,0.0626174,0.0379471,0,8.9004192,0,0.3937008,0.420926,0.0616903,0,0,0.0294078,0,3.7294879,26.3062248,4.269824,0,1.2886598,32.4761314,0.0341064,4.2538228,0.4595398,0.6016,1.4713117,0.1429136,0.0127584,7.3852296,0.0083624,0,0.0377169,0.0595593,0.034384,0,0,7.6771054,0.331675,0,0,0,0,0.0122504,0.1222681,0.0220167,1.1669725,0,0,0.3172047,3.0027413,2.6303833,0.2605439,0.0510417,5.7243485,12.6165113,0,1.4851485,0,0.0566305,0,0.1373279,0.0818331,0,0.0100231,0,2.5586355,1.4523258,0,1.208075,0.0396983,1.2967778,0.0197687,5.444509,10.4372988,0.2375924,0,37.8082428,0,0.6981507,0,0.9698451,6.2111802,0,0.4719284,0.4360189,0.0018562,0,0,0,0.0258242,0.0148134,0,38.675724,2.4216161,0.0254748,0,0.0440737,0,29.3274403,0.1716407,0.0624415,0.1222187,0.0190093,0,0,0,3.3919191,29.1672573,2.9178288,0.2795639,0,1.7316017,0.0322926,7.3497057,0.0491159,7.3036795,2.0220587,0,0.0106355,0,0.2689051,0,0.0172718,0.1554807,0.0800185,7.3445768,0.4294052,0.0092456,0,0.9756924,0,0,7.8172536,57.4454689,2.921231,25.8098087,0,2.3551812,0,0,0,50.9433975,0,0.0159515,0.8876235,0.0457666,10.5218573,0.023721,0.5530078,0,0,0,0.0183947,0.1412046,8.7890644,12.3260288,3.8384359,0.0239847,0,0,0.0160565,0,0,0,0,0,0.0131666,0.8976445,1.7098731,0.3324003,3.3171163,0,0.0219298,0.0168572,5.0805173,0,4.1977711,0.0351741,0.0031928,6.0688076,0.0535332,2.6425993,0.0066033,0.1611315,0.4190101,0.023802,11.3775797,0.0198531,0,0,0,0,0
2020-01-01,0.2836879,8.5945663,0,1.7239908,0,0.0181752,0.6590815,0,2.932997,6.0574522,0.0664074,0,11.8903666,0,0,0.7224563,0,0.011722,0,0.9852663,0,0,0.0908678,6.1303468,0,0,26.2834568,0,5.3597102,0.3182332,1.408,0.0044721,0.0360274,0.0255297,45.2692871,0.0146306,0.0109842,0.8142812,0.0297442,0.0687955,0,0,8.0083666,15.870307,0,0,0,0.005772,0.0877838,0.2063274,0,11.3503885,0.1076426,0,0.1366654,0.3406642,1.2087101,1.9528072,0.0575196,6.2424064,14.8809528,13.0111523,0.7072136,4.4080606,4.1641641,0,0.028908,0,0.0225887,0.0100231,0,0.8510638,7.057745,0,0.5214094,0.0198452,0.6236686,0.0197648,3.2639794,1.3221631,0,0,11.7652931,0.3703704,1.8649538,0,1.3084463,0,0,15.3237953,0.0189538,0.0030955,0,0,0.0909918,0.6876228,0.0296267,0,37.1492233,0.8136315,0.0324217,0,0.0619202,0.0870701,10.3942652,1.6435124,0.0314367,0.0915142,0.1084316,0,0,0,1.258188,40.8865089,7.9088302,0.0978474,0,2.9320025,0.103678,0.5268889,0.0294609,0.2795031,9.8313894,0,0.0053177,16.666666,0.465167,0,0.0276348,0.0582524,0.9029044,5.2960811,0.119822,1.0954472,2.3809524,0.2763799,0.0263817,0,6.2975512,61.9278793,0,16.2791233,0,0.1756712,0,0,0,28.2383423,0,0.1914486,5.8722305,0.119004,3.7294457,0.0253056,4.5625691,0,0,0,0.6570647,0,24.0866413,11.2634859,2.6770442,0.0079882,0,0,0.7707129,0,0,0.4833357,0,0,0.0396563,3.4873216,0.9628611,0.8923885,0.2780411,4.2054758,0.131579,0.0505717,1.5871216,0.0393546,2.0674891,0.2288531,0.001066,7.7056727,0,2.8625126,0.0033014,0.1699387,0.2052003,0.031741,0.6343673,0.0595664,0,0,0,0,0
2020-02-01,0.2840909,0,6.7186379,3.9903159,0,0.1999636,2.9388525,0,6.7395449,13.0846901,0.1518603,0.2702703,7.3080859,0.090009,0,2.5919228,0,0.1053494,0,0.7420468,0,0,0.3634712,2.5501704,0.1328021,0,11.6343441,0.0170561,6.5564656,0.6297367,0,0.0044753,0.1110178,0.0127584,11.2191963,0.0146367,0.4978403,0.267332,0.5961252,0.1376226,0,0,1.9477645,4.6594982,9.9510603,11.7994099,0,0,0.0183681,0.1680544,0,22.4283466,0.4871448,1.5742867,1.4592841,1.3751802,1.6820703,0.2934464,0.0892415,2.724884,31.8825779,0,0,4.3152905,8.5295362,0,1.5574749,0.1639344,0.0903751,0.0300692,0,0.212766,0.3702724,0,0.3964478,0.1190712,1.4459243,0.0691836,4.7825146,1.2884262,0.2376761,1.9607843,2.3345454,0.4441155,0.0869025,0.0079974,2.0114996,0,0,17.7949715,0.3792907,0.0105343,0,0.8064516,0,0.4527513,0,2.4118738,4.5519204,0.8089582,4.9929366,0,0.113468,0,1.3978494,0.5331817,0.1249219,0.5798719,0.0479194,0,0,0,0.2334782,8.792963,18.1829853,1.911518,0,4.6757164,3.4110029,0.6320246,0.0884086,4.4338875,4.6782885,0,0.0079766,23.6627464,18.2759743,0.0088331,0.1968912,0.4531331,4.1486135,9.6183815,0.4024791,0.0069332,0.2982531,1.8655201,0.0263887,0,2.032058,9.822217,0,8.2940254,0,0.6235333,0,0.1369863,0,0,0.0574713,36.0444527,0.5162524,0.439923,0,0.025302,2.1128452,0,0,0,3.2131321,0.4235907,19.9678173,5.6605091,4.1793547,7.688621,3.5087719,0.5827128,0.5157132,4.1121635,0,19.5266266,0,0,0.0593942,1.4641641,1.2420646,0.0700158,0.1198663,5.9123054,0.3070849,0.3434685,0.5894355,0.3547497,7.3792267,1.0385495,0.0042601,5.9407654,0.0535332,8.6704369,0.0099043,0.5110503,5.152688,3.1673481,8.9451303,17.9933262,17.4325809,3.1081278,13.029542,17.1633415,0
2020-03-01,0.1420455,0.1699124,14.6985121,5.1049519,0.0223214,0,9.7322893,0,7.8253455,0.0410425,0.284711,1.081081,6.9941063,0.5287434,0,2.3030303,2.3686159,0.0390168,0.084246,5.42521,0.0246548,0.0496032,0,8.9271069,0,6.8062825,5.9298682,0.0682245,13.0349092,1.0406367,0,0,2.9547498,0.1020669,14.43501,0.0104492,0.0219635,5.4721975,0.0597015,0.4189143,0,0.6848081,2.5731511,34.4827576,7.1094031,11.6071424,0,1.4143047,1.3713726,3.6754031,0,28.7944813,5.3981109,1.9386107,7.220243,4.7310467,4.4068499,1.7924067,0.122648,2.2469814,13.3428822,0,0,1.2229539,12.391408,0,0.5383726,0,0.0451773,0.0100231,4.0174341,1.2765957,3.6256323,8.2433205,0.0316957,0.3572137,1.8458816,2.3232822,1.8051387,0.8233825,0.5021142,0,0.2068157,14.7407408,0.6395133,0.183897,4.5080805,2.484472,0,20.7884197,0.2085308,0.0037123,0.1715266,2.6237833,6.8243856,11.6837301,0.0296267,0.3710575,2.6037047,1.2431583,0.2686367,0,0.1417784,0,0.0477897,0.2134804,0.1561524,0.3109542,0.0570402,11.1111107,0,0,4.3653111,0.3369033,13.4862232,3.3128319,0,1.0092688,2.5135963,3.3585765,0.0589565,3.4890482,7.8790569,0.7133536,0.0079768,9.3136263,16.9919682,13.1690512,0.1209023,2.253886,0.5616227,15.6179695,0.1786631,0.0115554,0.1692763,4.8173084,0.3430532,0,6.0462027,0.0063044,0.2087683,5.8262315,0,0.8987975,0.2173913,0,0,3.0266345,0,15.3588514,0.3794412,1.4846041,0.0508561,0.0490227,5.5684457,0,0,0,0.2930239,0.9993211,6.6654382,11.9234676,1.3270628,0.5712003,7.0175438,0.2906977,0.048247,4.5488219,0.1785714,5.5403261,0,5.1428571,0.0394997,0.4427044,0.0275938,0.0350201,0.7007576,0.1127396,0.482562,0.0224757,0.7823129,0.4735596,1.8299657,1.9449089,0.0074503,4.4399805,0,7.8881159,1.6932369,0.3313186,0.4288042,4.4109478,30.4678249,6.8006673,0.9835204,9.6607246,3.2121525,4.6919808,2.7559137
2020-04-01,0,0,2.8077533,7.5512729,0,0,11.1949024,0,3.1036284,0,0.2660417,0,0.9835408,0.9113411,0,2.4509804,9.601449,0,0,5.1431789,0.0246609,0.0495786,0,0.1589092,0.4438526,2.915952,14.5688124,0.0682361,12.5381155,1.5759379,0,0,1.3343328,0.0382751,17.9354839,0.0114944,0.0661036,12.9536924,0.11951,0.7289634,0,0.018031,2.4555213,32.3966942,0.2638522,0.2949853,0,0.0057717,0,0.588505,0,0.4591368,3.0727763,1.8398967,28.5086441,0.3596324,2.1939528,16.5282383,0.1492935,0.9183391,2.5860202,0,0,0.2101331,17.7067661,0,0.238491,0,0.0225938,0.0300692,1.2898331,0,0.2292526,0.171184,5.5061884,0,6.4428344,0.098912,13.4136229,0.4801813,1.2444837,0,40.8872147,1.1111112,0.7047063,0.0159949,0.9601429,0,0,20.5714283,0.1328525,0.0030934,0.3430532,4.6974187,2.6387625,23.944994,0.311065,0,0.1639811,1.8177196,0.5233783,0,0.0946173,0,0,0.0793838,0.0312207,1.2224648,0.0394316,0,0,0,0,0.0212698,5.0428081,4.4066257,0,0.5141917,0.1529598,14.4622364,0.0982511,1.330377,0.7606491,0,0.0026589,1.9588062,5.1835694,0.9717314,0.0518135,0.2404002,0.1324409,27.2848625,0.0866681,0.0115554,0.1691332,0.0158435,0,0,0.0613528,0,0.0521648,6.850018,0,0.1042954,0,0,0,8.5748796,0,0.015949,0,0.8154663,0.5255128,0.0173952,16.7342625,0,0,0,0.0394182,0.2797089,2.4460495,9.1390257,0.6156898,0.0119832,1.7543859,0.2583145,3.858521,5.4251552,0.1785714,7.7167401,0,10.6500692,0.0263331,0.0331315,11.823204,0.0350508,0.7389163,0.14041,0.3511853,0.0224757,0.3740225,4.1946974,13.6516514,0.3349788,0.0010643,7.6160583,0.0535619,3.358098,0.7261924,0.5294329,1.4716724,0.0634769,12.7030611,1.8103141,1.7520165,11.9557514,8.5059776,4.646472,10.7243118
2020-05-01,0,0,0.051143,2.9068778,0,0,7.2657232,0,7.973978,0,0.5053716,0,8.9648237,0.056262,0,1.4669926,7.246377,0.0039015,0,1.0300007,0,2.8273809,0,4.326405,0,7.7814569,14.034215,0.068271,11.4824219,1.1390574,0,0,0.9307647,0.0127584,19.4964485,0.0146289,0.0220183,12.5441694,0,0.6265448,0,0.0360555,0.3970004,18.9144745,0.0480654,0.295858,0,0.0519721,4.9476671,0.4202965,0.6831203,0.9681295,0.4309184,1.2258065,25.9666405,0.2852344,3.262074,9.2436972,0.3438883,5.1476102,10.5051165,4.873477,0,0.1169317,7.5037708,0,0.1229167,0,0,0.0100231,0.0189502,1.6985137,3.8087177,0.9670079,6.5524354,0.0198649,16.0638885,0.0693481,6.4017196,0.8482459,0.0441189,0,0.1943605,6,0.3507901,0.0560718,2.1243191,0,0,23.4622402,0.246539,0.0049507,0,6.8104906,0.7266122,15.1282053,0.0444401,0,0.1873818,0.4491525,1.1629254,0,0.1092162,0.04363,0.8484704,0.0118003,0.0624415,2.8512306,0.0443634,0,0,0,0,0.2304147,1.8028435,7.5447302,0,0.102923,0.1733515,26.9415531,0.3565769,0.5891739,0.1204361,0.1435407,0.0026589,2.1542721,1.770201,0.0088347,0.0276348,0.2385844,0.0916786,12.6096287,0.0428,0.0069332,0.1688476,0.0009902,0.0263957,0.0637349,3.3430605,0,0,6.8751597,0,1.6286075,0,0,0,0,0,0,2.0802622,0.4493764,2.0179753,0.0063255,7.7028699,0,0,0,0.4769099,0.1140561,2.1813748,12.0883102,0.2992732,0.9833313,0,0.0646621,25.450161,4.8476858,0.7142857,1.9321225,2.0663404,5.5325036,0.0263331,0.0180696,0.0553557,0.0350385,0.2465701,0.0560381,0.3510312,0.0084284,0.3628941,0.3954132,0.3844497,0.1671652,0.002129,2.4491603,0,1.8752791,2.3732505,1.3053654,0.0561277,0.0872808,3.1938634,0.051616,1.1476147,7.5767918,21.6412048,11.5451422,20.5095081
2020-06-01,0,0,0.0051143,0.4951763,0,0,14.6477194,0,7.5402627,0,0.2383904,0,14.6882219,2.9934728,0,1.1606598,0.312256,0,0,2.6585929,0,4.265873,0,4.2058082,0,4.5999999,5.8432145,0.1023541,12.1039696,2.4794273,0,0,0.2673797,0.0127584,4.5347929,0.0125392,0.1201472,0.437979,5.9017377,0.7818339,0,0.2886003,0.1029866,1.8062397,0,1.7316017,0,0.0230947,0.8116226,0.8332059,0.1101807,2.4075031,3.1198688,2.0651822,25,0.1252954,0.0184655,7.7597404,0.2986161,4.7272792,15.60536,1.4910537,0,0.0233372,0.2698111,4.347826,0.0253073,2.9580936,0,0.0100251,0.0189538,0,0.7809202,0.3440367,29.1693192,0.0994036,0,0.1587459,1.5662638,0.4603623,0.0530176,0,0.0339548,9.6367683,0.5711802,0.0240192,0.2570188,0,0,12.346221,0.0761035,0.0092802,0.1730104,9.3406591,5.2679381,1.2872629,0.0839423,0.3710575,0.3949791,1.6729811,1.1532661,0,0.0650618,0,6.8681884,0.0107293,0.0624415,1.6498297,0.0380188,0,0,0,0,0.0354547,1.2707158,7.2441993,0.0621547,0,0.0832739,29.6047497,0.1403368,1.960149,0,0.3218791,0.0053179,3.9674621,3.0346928,0.2562743,0.0725389,0.5126183,0.170484,18.0847511,0.0588916,0.0092443,0.0847099,0.0089126,0.0791975,0,0.5019206,0,0.0521921,9.60777,0,1.9627182,0,0,0,0,0.4022988,0,0.3994408,2.3131013,2.8663273,0.0047447,5.3512287,0,0,33.3333321,0.1724388,0.4356164,4.6161695,0,1.7051771,0.3516343,0,0.4857513,2.5649247,5.1000218,0,1.2484303,0.8158825,0.5263158,0.0065833,0.0210843,29.0813503,0.017507,0.1012722,0.1960784,0.3511853,0.0112391,0.4873626,0.4359889,0.4790717,0.0088051,0.0010643,1.8908052,0,8.2096195,10.1159601,0.7737292,0.064565,0.0158692,1.0196242,1.9370658,0.0825237,8.1387405,14.4919891,8.8855934,31.3717976
